srsr sprp 40 153 84
srpr srsp 40 92 21
rsss rsss 40 75 51
rrpp rppp 40 62 73
pppr psrs 40 62 48
sprs prpr 40 61 153
pprr prrp 40 56 44
rpss rspp 40 56 41
pppp rprs 40 54 115
pspr rspr 40 54 55
srpp sssr 40 51 40
ppss prpp 40 49 42
ppps prps 40 49 32
spsp sprs 40 48 42
rssp srrs 40 47 60
rspp rspr 40 47 18
rsrp pssr 40 46 10
pprr rrpr 40 45 39
rprr srpr 40 44 21
rpsr prrp 40 43 147
srss rrps 40 43 47
rssp rpps 40 43 38
ssps ppsr 40 41 25
pppp prps 40 39 106
spss prrs 40 37 41
rpsp rpps 40 37 20
spss rrpp 40 34 46
sprr rprr 40 34 33
sprr srpp 40 33 41
sspp spsr 40 33 26
spsp rrpr 40 32 21
rpps rsrp 40 31 25
psrp srsp 40 31 17
srrs ssrr 40 29 34
sspr psrr 40 29 18
rprs psps 40 28 51
spps prpr 40 28 37
rsrp prsp 40 28 19
srsp rspp 40 27 44
rsps rspp 40 27 19
sspr srpp 40 25 40
sspp rsrs 40 24 43
sppp srss 40 24 43
sspr rrsr 40 22 15
rrsr pprr 40 19 32
rpsp psrr 40 15 25
rrrr spsr 40 10 3
psss prpr 39 95 36
srpr ssrr 39 89 52
rrss spsp 39 77 92
rpps sssr 39 70 25
rrrs rssp 39 66 54
pprs sprr 39 66 48
ssrs prrp 39 57 51
sspr rprs 39 56 49
srss sprp 39 55 43
rrrp pprp 39 55 41
rrpr prrr 39 50 71
spsp rrps 39 50 37
rrsp pprr 39 48 51
sppr prps 39 48 29
psrr pprs 39 47 69
rrps pspr 39 46 51
srsr prpp 39 46 44
sspp rprr 39 45 48
srrs rrps 39 44 54
sppr srpr 39 43 27
srss srrs 39 41 54
ssrp ssrp 39 41 45
prpp rrrr 39 39 98
psrp sprr 39 39 22
rrsr pssr 39 37 28
spss pssp 39 37 26
spps rsss 39 36 21
psrr ssrr 39 34 39
rrsp rrpp 39 34 34
rrrs pppr 39 34 16
rprs pprs 39 33 57
sppr spps 39 33 27
ppsr pspr 39 32 31
spps prpp 39 32 26
rrsp rrpr 39 32 26
rprs pssr 39 30 48
rpsp prsp 39 30 27
ssrr ppps 39 28 34
prsp psrp 39 28 30
ssrp ppss 39 28 25
pspr sssp 39 27 41
srrs srrs 39 27 30
sspr srss 39 23 32
spsr prrr 39 21 40
psrr psrr 39 20 35
rrsr ssrp 39 20 35
srrp rsss 39 19 23
ssps ppsp 39 19 12
rsrp ssrp 39 13 11
rsps sprp 39 12 18
ssss prpr 38 348 88
ssss srsr 38 188 59
srpr srpp 38 93 44
rsrr sssr 38 82 67
prpr rrrr 38 78 126
rrrs prrr 38 72 44
rspr sprr 38 71 37
srpr sspr 38 70 26
srss spss 38 69 82
prrs rpsr 38 69 70
srpp pppr 38 64 39
rspr rrrs 38 54 41
psss rrpp 38 54 22
srrs spss 38 52 44
rppr prrr 38 51 35
pssp rspp 38 48 62
pppr pprs 38 48 38
rrss pssr 38 47 51
pspr rpsr 38 46 61
ssps pprr 38 46 40
rsrp ppsr 38 46 23
spsr prrs 38 45 88
pppr prps 38 45 24
sspr pprr 38 44 38
srrs rrsp 38 42 67
rssp srps 38 42 61
pprr srrp 38 42 20
spsr sspr 38 41 51
psss ppps 38 41 44
sprs rppr 38 40 118
rrps srpp 38 40 37
prpp rpsp 38 40 35
sspp prpp 38 40 33
rprr pspr 38 39 16
srrp srps 38 37 35
prrr pspr 38 37 30
pssr rrps 38 36 61
rrpr srpr 38 36 29
rpsp ppsp 38 36 16
prrp srpp 38 35 29
pppp ssrs 38 33 302
rsrr pprs 38 33 54
pspp ssrs 38 33 50
prsp ssrr 38 32 21
pprs prrp 38 31 54
prsp srpp 38 31 16
srss prrp 38 30 43
pssp psss 38 30 30
rsrr prrp 38 29 39
ssrp rprs 38 29 27
sppp prps 38 28 46
ppss prsp 38 28 25
sssr prrs 38 27 22
rssp srsr 38 25 32
sprr pppp 38 25 31
spss sspr 38 24 25
rpps rspp 38 24 24
rrsp rsss 38 22 39
sspp psrp 38 21 19
rrrr srpr 38 20 11
ppsp rrrs 38 19 25
sprs rssp 38 17 63
prrr psps 38 17 13
spps pppp 38 16 20
rrrr srrr 38 15 12
srpr pprr 37 106 32
rspr sssr 37 86 55
rsss prrs 37 82 81
rspr pprp 37 69 33
srsp rprp 37 67 26
ssrs prpp 37 65 36
pspp rspr 37 62 28
spsp srss 37 61 40
prrs pppp 37 56 58
psss prpp 37 56 33
srrp sspr 37 52 64
rppr pppr 37 51 39
rprp spsr 37 51 22
pspp pspp 37 47 57
rprr rrps 37 47 54
spss prpp 37 45 47
rppr rrpr 37 44 196
rrss rsps 37 43 69
ppsp pppp 37 43 29
prss rsps 37 42 68
pspr ssrs 37 42 51
rssp psrs 37 42 48
ppss rrss 37 42 37
sprr prrp 37 41 38
prps ssrr 37 40 61
sssp rrrs 37 40 33
ppps rpss 37 40 18
pspp prrp 37 39 37
srsp rrpp 37 39 36
spsp srsp 37 39 26
ppsr srsp 37 37 48
rrrp pssr 37 37 35
rssr rsss 37 36 59
sprr rrss 37 36 49
pprp ppsp 37 36 33
rprs prsr 37 35 50
sppp sprs 37 35 32
rrpr spsp 37 35 24
sprs srss 37 34 46
sssr spsr 37 33 39
rsrp rppr 37 33 27
sprs rprr 37 31 92
rrpp srrs 37 31 14
prrp rsrp 37 30 38
sprs srrp 37 29 80
rrsr rssr 37 29 30
sspp ppps 37 29 28
rsrr srpr 37 28 31
ssrp pprr 37 28 28
prpp ssrp 37 28 27
ppsr rprs 37 27 33
prsp rrrp 37 27 22
pssr rpps 37 25 52
rppp rrpp 37 25 39
ssps rrpr 37 23 27
prrr srsr 37 23 23
sspp srss 37 21 43
sprr sppp 37 21 27
rsps rrpp 37 21 10
spps rsrp 37 20 13
rrps sprr 37 18 30
rprs rsrs 37 15 45
prsp pspr 37 15 14
rsrs srps 37 12 42
pssr srrr 37 11 28
rpsp rsrr 37 10 18
rrrr pspr 37 10 6
spss rrpr 37 8 23
rrrr psrr 37 8 6
prrs rppr 36 99 50
rrpp rpsr 36 73 56
ssps spss 36 63 25
ssss spsr 36 61 45
sppr rprs 36 60 33
psss pssr 36 57 53
rssr ssss 36 56 53
prpp sprs 36 53 50
prsr rsss 36 49 44
rspp pspr 36 49 29
rrps srrr 36 48 57
srpp sprp 36 48 38
prps srsp 36 45 73
spsp rpsp 36 45 23
pssp rpps 36 44 34
ssps prpp 36 43 28
rrpp srrp 36 43 28
ppsp srsp 36 42 34
sssp pspr 36 42 27
psps rrrp 36 41 47
rrsp srpr 36 40 31
prrp ssrp 36 39 26
spsr rssr 36 38 50
ssrr ssrr 36 38 41
rprp sssr 36 38 26
rspp srpr 36 38 24
pprp pprr 36 37 41
ppss prrs 36 37 31
srpp prsp 36 36 23
prpr ssrr 36 35 49
rrpp srrr 36 35 39
pspp ppsp 36 35 23
sspp rprs 36 34 75
prpp rssp 36 34 36
srsp rrpr 36 34 24
prss rrps 36 33 68
pppp sssp 36 32 299
rsrr pspr 36 32 36
sssp ssrp 36 31 32
prrp rrpr 36 31 18
pppp rsrs 36 30 181
rspp rppp 36 30 30
rrps srpr 36 30 28
pprr psrp 36 30 24
srsr pprs 36 29 57
ppss pspr 36 29 41
sssp prss 36 28 58
pspp sspp 36 26 40
sppr ppsr 36 26 22
prsp rssr 36 26 13
spss pprp 36 25 37
prrr prpp 36 25 31
ssps sprr 36 25 28
ssrs sprp 36 24 46
rpsp prrr 36 22 38
sprs rsrp 36 21 38
prpp sprp 36 21 28
sprs rprs 36 20 56
psrr prrs 36 19 46
rsps rprp 36 19 36
sspp prss 36 19 36
pspp sprp 36 19 27
srps rsrp 36 19 26
ppsr ssss 36 17 33
ssrr srsp 36 17 29
srrr rrrp 36 17 24
psps prpr 36 16 67
pssr rrrs 36 16 45
rrsp srrr 36 16 43
rsps sppr 36 16 23
rrrp rsrp 36 15 30
prsp rrrr 36 12 20
rrrr psps 36 8 13
rrrr sprr 36 8 8
ssrs srsr 36 2 9
prrs sppp 35 90 72
sprp rppr 35 81 44
srpr rrpr 35 78 55
rssr ssps 35 60 56
rrss rrrs 35 59 56
ssrs pprp 35 57 39
srsr rrps 35 56 46
rrsr psss 35 54 73
pspp sspr 35 49 48
srpr psss 35 47 29
pprs psrr 35 46 65
sprp srpp 35 43 40
rrrs psrp 35 41 50
rssr sssr 35 40 43
pspr spsr 35 39 72
pprp prrr 35 39 35
psrs rrrp 35 38 27
rrsr rsps 35 35 61
pspp rspp 35 35 39
sppr rrpr 35 33 43
rrsr pspr 35 33 34
prsp ppps 35 33 16
rppr prpr 35 32 24
pprp psrr 35 31 25
rsps rrrs 35 31 25
srrp pssp 35 30 22
rssp sprp 35 29 28
psss rrpr 35 28 22
pppr srps 35 27 29
spps pssp 35 27 20
rspp ssrp 35 26 22
sspr sprr 35 25 35
sppp pspr 35 24 32
rsrp srsr 35 24 13
psrs sppr 35 23 90
rpss sssp 35 23 28
prsp sspr 35 23 15
ppss rprs 35 22 18
srrr srps 35 21 37
rsrs ssrr 35 20 42
rpss rrsp 35 20 33
rssp rrrr 35 20 28
pppr rssp 35 20 18
prsp sprp 35 20 16
sspp sprr 35 20 13
prps rrsr 35 19 27
rspp srpp 35 17 51
spsr sprr 35 16 28
ssps rspr 35 16 15
rsps rrpr 35 15 30
rssr sprs 35 15 24
srps pspp 35 14 6
rprp rprp 35 13 14
rrrr rsps 35 12 6
sspp rrrr 35 9 103
sprp ssps 34 97 37
rrss pprr 34 80 101
pprs sspp 34 71 48
rppp pppr 34 69 88
rrps psrr 34 61 39
prpp pppr 34 58 79
psrs rsps 34 55 103
pssr srps 34 51 105
psrs rppp 34 51 60
psss pprs 34 47 50
sppr sprr 34 47 30
prpr rpsp 34 46 113
prpr srsr 34 44 74
rpps rsrs 34 44 24
pppp psrs 34 43 165
sprr pppr 34 43 40
ssrp psrs 34 41 9
srsr rrss 34 40 55
rssr ppsp 34 40 47
pspr rrrs 34 39 36
rrpr srsp 34 39 24
spps srsp 34 39 12
pprr rprp 34 37 31
rrsp prrs 34 37 31
sprp srsp 34 37 18
rrss srps 34 36 58
srrs rrss 34 36 34
rpsp ppsr 34 35 29
pprr rppr 34 34 18
ppss ssss 34 34 15
prrp rsss 34 33 33
prrp rspr 34 32 52
pprs srrp 34 32 40
rssp ssrs 34 31 50
rsrs rpps 34 31 38
rprr rsps 34 30 35
srpp rrpr 34 30 30
pppr rrpp 34 29 46
psps psrp 34 29 46
rsrr prsp 34 28 38
rprp pspr 34 28 23
psps srpr 34 26 78
pspp ppsr 34 26 34
pspp srpr 34 26 33
sprr sssr 34 26 31
pppr rrps 34 26 22
rsrp ssrr 34 26 17
psps rssp 34 26 16
spps prps 34 25 26
rprr rprs 34 25 25
ssps ppps 34 25 16
rrpp rssp 34 24 39
rpsp sssp 34 21 16
pppp spsp 34 19 66
srrr sssr 34 19 36
sppp pssp 34 19 30
rsps ssss 34 18 14
srrs rprp 34 16 21
rrrr ssrs 34 13 10
ssss rrpr 33 242 36
psss pppp 33 90 46
rppr rrpp 33 74 56
srsr psrp 33 73 38
psss psss 33 71 29
prrs pspp 33 70 55
sprs ssps 33 58 91
rspr srrp 33 58 66
rrsr prpr 33 57 50
sprp rprs 33 57 16
ssrp ppps 33 56 34
sprs psps 33 52 94
srsr srrs 33 51 49
rsss ppsr 33 49 67
prpr psrp 33 47 50
prpr pppr 33 46 39
rrrs rprp 33 45 45
sppr prsr 33 44 39
rpss pspp 33 44 27
srss pprs 33 43 61
srrs rspp 33 43 35
rsrp rpps 33 41 24
prpp srpr 33 40 31
prrp rpsp 33 39 41
sprp rrrs 33 39 18
psrp spsr 33 39 13
rrps rprs 33 38 21
rssp rpsp 33 37 23
pprr ssrp 33 37 18
ssrp spss 33 36 28
rprp pprs 33 36 27
prrr rrpr 33 36 24
pprr pspp 33 36 13
ssps sprp 33 35 41
rrpp sssp 33 35 22
sspp spss 33 34 36
rprs sssp 33 34 28
sspp sprp 33 34 26
rpps psps 33 34 16
pssp rpss 33 32 23
sprr rprs 33 32 18
srss srss 33 31 44
spps spps 33 31 29
rpsr srrr 33 30 57
srrs psrr 33 30 25
sprs sprs 33 29 62
pspr sprr 33 29 36
spps srss 33 29 24
pppr sssp 33 29 19
pssp rrpr 33 28 29
rsrp rrsr 33 28 18
psrs ssrr 33 27 48
ssps rsrs 33 26 44
pprr rprs 33 26 34
rprr psps 33 25 37
rrrp sssp 33 25 35
prsp sprr 33 24 27
spsr ppsr 33 24 23
prsp ssrp 33 24 19
rprp rrss 33 24 11
rrps rrrp 33 23 31
srss spps 33 23 16
psrs rrrs 33 22 33
rsrp pprp 33 22 14
pssp psrr 33 21 58
pssr pspr 33 21 18
psrs prsp 33 20 60
sssr rrsr 33 20 31
rrps sspr 33 20 27
ppsr rrpp 33 20 22
spss pssr 33 20 20
psps rpsp 33 16 32
rrrs ppps 33 16 18
ssrr rsrp 33 15 42
prpp ssps 33 15 30
spss rpps 33 15 20
prrr prss 33 13 28
ssrr prss 33 12 34
prrr prpr 33 12 11
prrr rppp 33 10 9
rsrs ppsp 33 9 16
rrrr rprr 33 7 4
pssr srrp 33 3 24
ssrr rrpr 33 2 4
rrss prpr 32 75 67
spsr prps 32 57 64
rpsr rppr 32 55 102
rpss rsrs 32 53 40
srpp rppr 32 46 36
rrpr sssp 32 44 31
rrps sprp 32 43 56
prrs srsp 32 42 67
spps prrs 32 42 37
spss rrps 32 41 30
rpsp prps 32 41 20
ppss sspp 32 41 18
srrp sppp 32 38 28
ssrs srss 32 38 23
ssrs spsr 32 37 34
rpss rprs 32 35 52
prpp ssrr 32 35 37
rprs pspr 32 34 69
srpp srpp 32 34 31
ppsp pprp 32 32 36
pprp rpps 32 32 25
pppr rrrs 32 32 20
sppp prpr 32 31 31
srss prsp 32 29 34
rsrr rrrs 32 28 31
sssp sspr 32 26 19
ssrr rprs 32 24 38
sssr psrr 32 24 38
srrp ssrs 32 24 17
rppr spsp 32 24 16
rpsp pspp 32 23 32
sspp ppsr 32 23 30
sppp ppsr 32 23 24
prsp rssp 32 23 17
sspp rrsr 32 22 36
pspp rssp 32 22 28
pprs psrp 32 22 27
sspr ppps 32 22 20
rsps rrss 32 22 14
prsp prpp 32 18 6
pssp srrr 32 17 24
rsrs rrsp 32 16 50
rpsp pprr 32 15 29
spps rrpr 32 15 26
rsps psrp 32 15 24
pspr prss 32 14 24
psps sprr 32 13 27
srrp rsrp 32 13 10
ssrp rpsp 32 12 12
ppsr pprr 32 11 36
ppsr rrrr 32 11 10
psrr rspr 32 8 13
srrr rrsr 32 8 8
srps rsrr 32 5 7
rsrs srsr 32 4 6
rspr prpr 31 72 40
rrpr pspr 31 65 36
rrpp pssr 31 61 23
spss rsrs 31 57 29
rppr srpp 31 55 38
prpr rrpr 31 54 41
psrp sspp 31 53 31
rspr rppr 31 51 32
ssrp spsr 31 50 22
prrs rrss 31 49 42
ppps ssrs 31 49 23
pprs prps 31 47 46
psrp srpp 31 46 35
pprs ppsp 31 45 59
rprr srrs 31 45 45
pprr prps 31 44 36
rppp prsr 31 40 52
ssrs ppps 31 38 60
spss rprs 31 38 23
pspr prpr 31 37 53
sppr rrrs 31 36 24
sspr prpp 31 34 37
rssr sspp 31 34 28
srrp ssrr 31 34 28
ppsr rpsp 31 33 54
pssr pssr 31 33 51
prrs ssrp 31 33 32
pprr srpr 31 33 17
ssrs ssrr 31 32 63
rpsr rpps 31 32 53
sspr prps 31 31 30
srrp ppsp 31 31 26
rspr rprr 31 30 33
srrp pprs 31 30 29
pspr prps 31 29 43
rsrr ssss 31 29 26
rrps rssp 31 27 20
pssr prps 31 26 49
prps pprs 31 26 28
rppr ssps 31 26 17
rppp ssrp 31 25 55
rpps sprp 31 24 25
pprr srsp 31 24 17
srpp srrr 31 23 49
pprp rprp 31 23 32
pspp prpr 31 23 22
rspr ssss 31 23 20
rsps rssr 31 23 18
srrs prrr 31 21 24
srss rsps 31 20 29
prpp rrsr 31 20 12
sspp rpsr 31 20 7
prps prpp 31 19 38
ssrp rrss 31 19 36
ssrr ppsp 31 18 27
srrp rprp 31 18 17
pprr rsrr 31 18 13
psrr spss 31 17 36
srps spss 31 17 25
ppsp rrpr 31 16 28
pssp ssrs 31 16 23
psps rsps 31 16 16
rsps rrps 31 15 22
rpsp srps 31 15 21
rsrp sprp 31 15 18
rpsp psss 31 15 9
srss psrp 31 13 32
prps srrs 31 12 21
ppss rrpp 31 12 17
ppps rsrr 31 12 13
spsp ppsp 31 12 7
prrs rrsr 31 11 18
psrp sprp 31 11 8
ssss psss 30 91 38
srpr ppps 30 91 35
rspr rppp 30 89 36
prrs pppr 30 78 56
spsp psps 30 77 15
rrpr rppp 30 71 48
prpp prrs 30 63 28
ssps prrp 30 60 63
rppp sssr 30 57 46
srss srsp 30 54 55
srsp prps 30 52 20
rrpr srrp 30 51 40
srrp ppsr 30 51 37
spps psrr 30 51 19
rpsr rspp 30 47 76
rrpr srrr 30 46 44
pprs pprr 30 44 67
rsrr pssp 30 43 41
prss srss 30 43 36
sprp rsrr 30 43 33
prrs rprp 30 42 52
srsr prrs 30 41 43
sprs rrpr 30 40 92
rrpr pssr 30 38 39
sppr ssrs 30 38 28
psrp rrsp 30 38 26
srsp srpp 30 38 17
prsr rpps 30 36 57
rpps prpr 30 35 35
ssps sspr 30 35 23
prrp ppsr 30 35 22
srrs ppps 30 34 32
prpp sspr 30 34 28
rssr spps 30 33 43
ssrs ssrp 30 33 39
ssps rrsr 30 32 33
rspp rppr 30 32 16
rppp rppr 30 31 49
rrrp ppsp 30 31 43
prpp prpp 30 31 27
psps ssrs 30 30 50
sssr pspr 30 30 32
sprr rprp 30 30 31
sssr psss 30 28 33
prrp rpss 30 28 30
prsp rpsr 30 28 20
sssp srss 30 27 63
prsp prrr 30 27 31
spsr sssr 30 27 21
rsps ssrr 30 27 18
sssp rsrs 30 26 32
prsr rsrr 30 26 28
rrpp srsr 30 26 23
spps ppsr 30 26 19
ssps srss 30 26 12
rspp srsr 30 25 28
rsrr rrps 30 24 35
sspp prps 30 24 29
prpp rspr 30 24 29
rrrp prrr 30 24 24
prps srpp 30 24 21
rprr rsrs 30 24 21
rsrs ppsr 30 24 20
rrpp rrrp 30 23 18
srpp srsp 30 22 39
rssp sprs 30 22 30
srss rrpp 30 22 27
prpp spsp 30 21 31
ppss pprr 30 21 30
srps rpps 30 20 50
pprs rsrs 30 20 28
rpps rrsr 30 20 14
sspr rrpr 30 19 18
srsp psrs 30 18 14
ppss rsps 30 16 13
prsp srpr 30 15 18
rpsp pssr 30 15 10
sppp rpsp 30 14 32
prrr sprs 30 14 17
ssrp prss 30 13 13
pssr prrp 30 12 30
rrsr ssrs 30 12 16
srrr sprp 30 12 13
rpsp rpsp 30 11 13
rpsr ssrs 30 7 34
rrrr pprs 30 2 5
srpr rspr 29 68 38
psss prss 29 63 50
ssrs rppp 29 61 45
pprp sppp 29 53 42
rrpr sspr 29 52 25
rppr ppps 29 50 23
prsr rrps 29 49 89
prsr srps 29 49 76
rrps sssp 29 49 23
rpss rrrr 29 48 71
prrs srpp 29 46 35
prrs rsrp 29 45 51
srrr pssp 29 45 25
spsp rsps 29 45 14
rsrr rsps 29 44 56
pssp rppr 29 42 31
spsp ssrs 29 41 24
ppsp rssp 29 39 24
prrs ppsp 29 38 57
srrp srpp 29 38 46
rrrs rpsp 29 37 42
prrs rrpp 29 36 55
rrsp rprs 29 36 39
sprs ppsr 29 35 39
rspr rssr 29 33 31
pssp rrsp 29 31 34
rpss pssr 29 30 47
prpr rssr 29 30 26
ppss rpsp 29 30 18
sppr prpp 29 29 32
prps rrpr 29 28 45
pprr prpr 29 28 17
rppp prrr 29 27 98
pspr pssr 29 27 37
psrr sprr 29 27 26
rrsp srsp 29 27 19
rprs prps 29 26 36
prrr rssr 29 26 35
ssps prsr 29 26 16
ssrr rpss 29 25 53
rrsr rpss 29 25 50
rssp prpr 29 25 27
sppp sprr 29 24 32
srsp rsrp 29 24 18
ppss spsr 29 23 32
pssr rppr 29 23 25
srsp spsr 29 23 23
rpsp spss 29 23 19
rpps ssps 29 22 20
prsr rsrp 29 21 41
prps spps 29 21 34
rrpr srrs 29 21 26
ppps rrps 29 21 17
ppsp spsr 29 21 11
prpp spps 29 20 30
prrs srsr 29 17 32
rsrs pprp 29 17 32
sppp prss 29 17 28
rppp srrs 29 16 31
ssrs rsrp 29 16 30
rrpp rsrp 29 15 17
prsp pspp 29 14 15
pppp sprs 29 13 67
pssr rpss 29 13 31
rsrp rssr 29 13 9
rsrp srrp 29 12 15
srrr ssss 29 12 14
psrs sprp 29 12 11
srrr sspp 29 12 7
rrsr rprs 29 11 16
ssrp srsr 29 10 15
rsps rrrp 29 6 16
srrr srpr 29 6 12
ssss rpsr 28 132 43
ssss rrss 28 85 64
srsr srps 28 75 66
prrs ppsr 28 67 54
psrp psrr 28 62 34
prrp ppss 28 57 27
prrs rspr 28 55 56
rpsr pppr 28 54 66
psrr ppss 28 53 77
srrs srss 28 50 56
rrss sprr 28 47 64
srpr ppsp 28 47 21
rspr srpr 28 46 36
rpsr rsps 28 45 57
prrr rspr 28 45 47
spsr psps 28 45 39
rprr sssp 28 44 41
prpp rppr 28 44 29
psrp psrs 28 43 19
sspr psrp 28 42 26
psss srrr 28 41 38
rrpr sprs 28 41 38
srsr rsrp 28 40 60
ppps psps 28 39 24
rsss rpps 28 38 48
rppr rsps 28 38 20
psss rpps 28 37 39
spsp rrrs 28 37 32
rrss rsss 28 36 34
rrsp psrs 28 36 23
prsp psss 28 36 21
pprs rsrp 28 35 44
ppsr rrpr 28 35 27
sprr srss 28 34 41
ppss pppr 28 34 25
prrr ppss 28 32 23
pssp spss 28 32 14
sspr rsrs 28 31 43
rrrs rrpr 28 31 43
pppr spsp 28 31 22
spsr rrps 28 29 52
rppp srpp 28 29 37
rssp rsps 28 29 25
rrps prps 28 29 23
srrp psrr 28 29 15
sspp srsp 28 28 43
psrr rprp 28 27 23
rrsp srsr 28 27 17
rspr ppss 28 27 15
rpsr rrps 28 26 76
prps rprs 28 26 47
ppss rrpr 28 26 19
spps rpsp 28 25 14
prps rpss 28 24 43
pprr rsrs 28 24 21
spsr pssr 28 23 21
pssr psrr 28 22 40
ssrp rprr 28 22 15
spss ssrr 28 22 14
ppsr prsp 28 21 49
ppsp rprs 28 21 40
psps spsp 28 21 32
rrsr rrpp 28 21 20
sprr sprs 28 20 30
prsp rrsp 28 19 8
rpsr sssp 28 18 53
psps rprr 28 18 24
sssr ssrp 28 17 53
ppsr prrs 28 17 26
ssrr rspp 28 17 23
sssr rrpr 28 17 23
srpp ssrr 28 17 19
psrr srpp 28 17 13
pppp rrps 28 16 33
rrrp srsp 28 16 26
rpsp sspr 28 16 16
rsrs sprr 28 15 16
psrp prrp 28 15 7
prsp srsp 28 13 7
rprs rrrr 28 10 29
sssr sspr 28 8 15
rrrr srrs 28 8 10
ssrr rspr 28 8 4
rsrs rrsr 28 7 15
pssr ppss 28 6 17
rrrr rrsr 28 6 10
rrrr rprs 28 4 3
prss rsss 27 75 67
rsss ppsp 27 70 40
rrpp rppr 27 64 73
psrs sppp 27 63 62
srsr rsps 27 61 45
srpr ssrp 27 60 41
psss prps 27 54 43
prpp sppr 27 53 53
pprs rrsr 27 51 66
rssp spsp 27 51 38
sprr prps 27 48 38
prrs rpss 27 47 24
ssrp pppp 27 46 36
sspr srsp 27 45 30
rppr rprp 27 44 32
sppr rppp 27 43 34
sssp rrpr 27 42 45
sppp prrs 27 41 35
srsp rrsp 27 41 18
pprr rrrr 27 38 17
rssr ssrs 27 37 31
ssps prss 27 37 14
ssrs spps 27 36 38
prrs prpp 27 35 41
sprr pprs 27 35 40
sssr rsss 27 35 37
ppsr spsr 27 35 34
pprr rpps 27 35 20
ppps rrpp 27 35 17
sppr psrs 27 34 11
spss srsp 27 33 33
pprp pspr 27 33 26
psrs rssr 27 32 45
prsr sppr 27 31 37
pspp srsr 27 31 29
sspr psrs 27 31 25
srpp rspr 27 31 18
srsp ppsp 27 31 15
spsr rssp 27 30 42
ssps pppp 27 30 27
psrs sspp 27 29 29
rrpp prps 27 29 28
rppp rrpr 27 28 58
rsss pppr 27 28 49
rrsp pspp 27 28 21
sppp rppp 27 27 55
pprs rprp 27 27 46
rprs rsrp 27 27 29
prrr prsp 27 27 25
rrpp ssrs 27 27 20
ppsp pspr 27 27 16
rsrr srrs 27 26 31
spss rprp 27 26 30
rrsp rprr 27 26 29
pssp spsr 27 25 21
prsp spsp 27 25 7
rrpp sprr 27 24 33
ppsp prsp 27 23 39
prrp prss 27 23 36
ssrr rssp 27 21 18
rrsp ssrp 27 20 27
psss sssr 27 20 26
rrsr srpr 27 20 21
ssrp sssr 27 20 10
rpss rsps 27 19 54
ssrp srpp 27 19 39
sssr prss 27 19 24
sppp prsr 27 19 22
pprp prss 27 19 20
psps prps 27 19 20
rrsp rrrr 27 18 45
srpp ssrp 27 18 10
ppsp prrs 27 17 32
rssp rprr 27 16 29
pspr rprr 27 16 22
srrs prrs 27 16 15
pppp srps 27 15 91
srss ssrp 27 15 40
ppsp prrp 27 15 32
prps rrrs 27 15 23
sppr srps 27 15 15
rrpp ssps 27 14 22
pssr ssrs 27 14 22
prrr pprs 27 14 17
srps rrrs 27 13 17
pssr pprp 27 11 16
sspp sppr 27 10 10
rrrr prpr 27 10 6
rprr ssss 27 9 5
pprp ssss 27 8 9
rrrr pprr 27 6 2
rrrr psss 27 5 3
srsr rprp 26 207 72
rspr sspp 26 94 49
rspr ssrp 26 75 49
sprp sprs 26 69 20
pprs rrpr 26 67 73
prpr prpp 26 62 46
rrpp pspr 26 57 24
sssp prrs 26 56 24
psss ppsp 26 51 25
rppr sspr 26 46 26
spps prsp 26 45 15
ssrs pspp 26 44 44
rprr rrpr 26 44 39
pssr rsps 26 43 40
srsr rssr 26 42 30
rssp rssr 26 41 22
rspr ssrr 26 40 24
pprp sprr 26 39 32
prpp psrp 26 39 14
rrrp rpss 26 36 68
sppp prpp 26 35 36
srpp sspr 26 35 29
prpp rprs 26 35 22
prsr rsps 26 34 65
srss prrs 26 34 43
rssr psps 26 34 41
ppps rrrs 26 33 25
spss psrs 26 32 33
srpp srpr 26 31 33
prsr sspr 26 31 28
rpps srrs 26 30 17
spps srpr 26 29 38
rsss spsp 26 29 32
rppr srpr 26 29 30
prpr rrsr 26 28 47
rsss rssr 26 28 40
pssr psss 26 28 35
sppp rrpr 26 27 40
spss ssps 26 27 12
spss sprr 26 26 20
spsr ssrs 26 26 20
rsrp prrs 26 26 18
rrsp srrp 26 26 16
prsp prrp 26 25 18
spss psps 26 24 23
ppsr rprp 26 23 46
pprp sspp 26 23 36
pspr prrp 26 23 34
pspr rpsp 26 22 44
prps ssps 26 22 30
sspp pprp 26 21 12
srpp rprr 26 19 43
rrrp prsp 26 19 16
sspr prrr 26 18 28
sssr rrss 26 18 25
rrsp rspr 26 17 30
pspr rrss 26 17 24
rrps rrpr 26 17 23
srrp rrrp 26 17 15
sppr rprr 26 17 14
spps rrrs 26 17 7
rssp srrr 26 16 23
ssrp sssp 26 16 17
rprp ssrs 26 16 9
psps rrrs 26 15 22
ssrs rrrr 26 15 19
ppsp ppss 26 15 19
prrr pssr 26 15 15
pspp srrs 26 15 14
sppp rssp 26 14 39
rspp rrss 26 14 35
prps ssrs 26 14 16
sppr rpss 26 14 13
rspp rrps 26 14 8
spps srrr 26 14 2
ssrr rrrr 26 13 25
sppr sssr 26 13 9
sssr srps 26 10 23
rspp ssrr 26 10 18
pspp spsr 26 10 17
pppr rrpr 26 9 11
sssr rspr 26 7 12
rsrs psrs 26 5 16
srpr srpr 25 75 39
srpr pppr 25 64 28
